site_no,VELOCITY,WSAREA,DAM,IMP,OW,RD,CLAY,SAND,RCKDEP,WTDEP,PERM,PRECIP,TMAX,TMEAN,TMIN,HYDRCON,SLOPE,PET,ARI,ELEV
01445500,0.5312195076923076,274.53894,0.0539662495076,1.1157737950700002,1.41952822705,2.6645303643724283,13.144697938761963,42.39846953480465,140.6951726226137,104.70947839181332,9.827213912142359,1210.70205606,15.7121639108,9.75674652407,3.79648352399,0.07092486366344487,0.05681832879781722,1002.4844868735083,1.2444343675417662,278.1701438120316
02070000,0.20996875675675694,279.71892,0.00715486453874,0.436593053843,0.163560203356,2.5889469554153206,38.27804758056467,28.79948330430247,141.71784567386482,181.19372266886464,4.578833410069255,1204.54106583,20.2447027376,13.759831878599998,7.26966237903,0.13356145090263982,0.03984861448407173,1209.4513715710725,0.9976798004987532,335.58566607107406
13161500,0.5380551272727274,989.3761800000001,0.0010094522076366473,0.11842479424588015,0.0074497572923584564,0.4855820250501208,25.168676114533657,35.25030125183178,89.94549139780159,176.68322151126503,6.5047506557149175,442.995409726,12.551624951099999,5.52174921171,-1.51305356446,3.1868828307351538,0.141211599111557,1019.2149712092132,0.3673314779270634,2045.822980172461
02374745,0.3765452307692309,471.37818,0.008478511953319999,0.388557061127,0.330407610821,1.16102137999,24.983691580100004,48.9002112167,152.218831727,142.430488095,7.028430373080001,1595.48913856,25.0580765754,18.5003463968,11.9378381441,21.1947302952,0.0169094465673,1459.0015625,1.07603171875,88.0007030701
07314500,0.2635794285714286,1245.7851899999996,0.012331949442,0.368369881532,2.3048413507,1.0819331075037033,39.87149107650807,18.686664900931717,139.41016920161402,182.8680970676995,2.233835801720273,729.047574169,24.3499401379,17.539477042,10.7238488937,4.9363638373454535,0.011000623926520348,1481.8647450110864,0.477944733924612,354.1852389078498
13139500,0.8817346415094341,1657.5936,0.001252928171444677,0.4983544981092374,0.027514302644925104,0.5319696338108126,16.03440554728936,39.50896448681597,95.28113427148836,182.1263704969997,7.9911507857081245,756.162879772,9.72751089555,2.97820215668,-3.77592475323,12.179518524383914,0.2663654685020447,846.2986963190184,0.5801628834355828,2338.8960515988124
01664000,0.4616334545454547,1605.7938,0.0168254993808,0.374070671584,0.257934905508,2.41745490901034,25.00178758031372,31.88278062689568,125.18395272483356,172.23065764707732,7.525705050117555,1116.12598095,18.6800414372,12.398515016300001,6.1118783015,0.5286370806619939,0.069085031747818,1143.7020391177693,0.9212422388680817,239.44676565966893
01558000,0.4826896470588238,569.7977999999998,0.00863233586692,2.74247445908,0.157557394243,2.1413222014280184,20.413067956337645,30.56691431457095,118.2987083556695,155.7909710290176,12.887489585518393,1091.5625275999996,14.6094691475,8.99555380888,3.37694151625,0.1339169436026881,0.10184410959482193,992.01708428246,1.0292185649202732,482.4035576923077
07342480,0.4514584186046511,114.21855900000001,0.0,0.49994498671800003,0.212194086858,1.6229634559900001,47.315224297,11.3048234074,151.073112651,147.26517989299998,1.57218976439,1125.68505596,23.8050987873,17.6358450193,11.461190533,12.3816453576,0.00823832023889,1370.74375,0.79584625,180.63824544099998
02362240,0.2255765806451613,55.425786,0.0,0.441987257037,0.32260666182799996,1.3854162969,22.846574239899997,58.3772981692,152.4,162.831583837,8.2150462134,1422.51495184,25.1431056061,18.7997518127,12.4505607398,9.84175089741,0.0172415822744,1450.44736842,0.991936842105,106.38507462700001
02246000,0.32234221276595754,458.42823,0.00215943870142,1.7154665262200002,1.90112664395,1.7338500622977318,7.7530254679652275,84.40075949991612,152.3778940824724,50.09993311822228,22.458717997296308,1316.08081807,26.7810961171,20.5375439908,14.2891198172,12.036920563827286,0.006702116690576077,1485.022580645161,0.8922033870967742,35.36366897871323
03070500,0.4579951304347827,517.9979999999998,0.013500508197700002,0.55820069084,0.587908559129,1.8260763371306328,22.61381829858881,23.656774296575307,103.57019940636336,139.096089028137,8.481216347572511,1254.18666631,15.053301167999999,9.35901768176,3.65979043985,0.153134950131,0.06071440875530242,1014.3718274111676,1.1734918781725887,605.5026099925427
09304500,0.8266764210526314,1955.44245,0.0062127680459900005,0.12519255697999998,0.302266697358,0.3928870308493928,23.676165481115213,34.291706019892665,125.80216083179023,182.88,5.301471680494736,798.04163615,10.3697909841,3.3587411435,-3.65701986344,3.988322589155072,0.1632496863603592,885.6753466351031,0.634003652350355,2732.90159612168
09430500,0.4997710728476821,4827.74136,0.0006235303389909999,0.0569140411051,0.00744495224755,0.3451748801198332,29.55821011563245,36.71117482281762,107.08018881371606,182.67314671194995,4.253545899814139,523.520999234,18.1128275103,9.71303656137,1.30827021403,0.4079559846042877,0.10016760230064392,1271.02954476937,0.3745410762737413,2272.068648717621
01580000,0.2966903891402718,244.495056,0.0283549012865,1.2426567894399998,0.0554135785141,2.942337795561899,18.585722259637205,28.548281737258968,148.9877647028681,156.961736819759,4.538477226476144,1166.95097674,17.4577829976,11.7899687992,6.11736674646,0.17503355754998326,0.02878575213253498,1056.3070652173913,1.0520451086956522,200.25796178343947
12354000,0.8626856000000002,784.7669699999999,0.00126986303892,0.391666142848,0.037943507603000005,1.8342218502400005,10.4958220541,35.655339428699996,141.14478152200002,182.838118596,7.541676131589999,1004.39200235,10.5743172507,5.27224286309,-0.035163103866,3.0797475927099995,0.251604288816,888.5668789810001,0.930937084218,1390.67444185
07187000,0.4928006400000002,1105.9257300000002,0.00722383178224,1.4222877785,0.0420156116035,2.5275946752094987,38.15553067667889,17.800003949630028,150.79015536024122,114.6117640868106,3.6142209029699432,1162.98641001,19.7657191056,13.591591963199999,7.41245648604,0.033573172353646305,0.01897596940398216,1207.3025418474892,0.9164582145071296,378.5250856036921
13120500,0.7865314838709678,1165.4955,0.0,0.11942733529990167,0.14835791543756147,0.2871767027163746,20.552152314650925,35.40368337463127,125.37219719960669,163.34333878466077,9.632883579154377,663.212897756,8.10049471048,1.39426981056,-5.31595333675,11.052213680707963,0.2597673535346985,771.8722163308589,0.6346188229056203,2631.6188144451244
10234500,0.6974744150943397,235.68909,0.0335609605483,0.07475703962119999,0.228801848538,1.5169029574066646,19.377680530699468,37.28524367774431,138.21499139161364,182.88,5.897612116681392,767.204025172,11.0616883228,4.22786115617,-2.61086377038,0.4884248131659876,0.17803053557872772,920.9127906976744,0.5908630813953488,2803.503771805752
12451000,0.7433246850828727,831.3867899999998,0.0,0.09936360661918454,0.3115879065756316,0.06417950211706694,8.960002535178306,49.6922431235997,126.4484171061698,172.37048606085295,7.044260984689256,1701.73251477,8.39448304656,3.73528290294,-0.928573735922,5.604361250728592,0.4660835266113281,681.1134654818866,1.7388216678058783,1539.1805070793546
12117000,0.5731471515151516,44.547828,0.0,0.83633151301,0.0,2.73438639315,12.1281956714,42.2670805895,140.373782926,150.81890017700002,10.796982814000001,2506.21277463,11.884810782999999,7.67200094413,3.4540279014199995,61.1502915371,0.181680679321,733.692307692,3.1905679487199996,698.444852941
05436500,0.4172268898678416,1354.56477,0.00369090855405,2.10416755248,0.25325538134500003,2.0450212681314435,23.93256517406325,27.061176813712464,113.53467320621846,163.85579735583312,7.854077571086898,913.714356876,13.687309611300002,8.14288411719,2.59342088366,7.92284722861,0.024752145633101463,959.395337995338,0.8808498834498835,293.04069886108505
12424000,0.474137389221557,1784.50311,0.0005679780883141178,1.3963073358970728,0.0671179706960793,1.8514220007041216,18.794517100769482,17.165123963773674,145.0634016287226,143.84564531142894,7.915196653609419,564.165082113,14.038348145999999,8.03652151655,2.02976399005,23.21181133968904,0.05859212577342988,940.7706453851492,0.6180491325468425,807.5133605370543
14158500,0.5945351724137932,239.31507599999998,0.0,0.111241500842,0.6768136735079999,1.2295567800700002,13.255111363800001,42.9175831925,115.904522389,181.5287052,12.7585630421,2184.8098766999997,12.3363810476,6.597514757769999,0.85346882372,5.081766043380001,0.135479271412,840.72513089,2.24063507853,1266.81284916
09499000,0.2762707200000001,1748.2432499999998,0.0,0.157714384373,0.00341170608049,0.692263254748389,20.718549914354465,46.364935300075544,107.14919738345932,181.81022034981086,8.09134911525846,610.804976744,21.841709989499996,13.5767599499,5.30674386524,2.986521093503492,0.12685519456863406,1391.4656964656965,0.4136135966735967,1576.7758559258898
02321500,0.2462223448275861,1489.24425,0.00133406226495,0.791479664489,2.7433189494700003,1.9657816560484889,10.963410296604037,78.93931080444338,151.45229233559897,33.438572241607105,20.59478392653114,1286.5120525,26.904959251199998,20.495295156300003,14.0805200718,7.082537073556991,0.0042841085232794285,1504.2151075537768,0.8872547273636819,43.40923282783229
02111000,0.25197581538461544,74.591712,0.0264569162348,0.52297783175,0.0,1.4157153705520271,16.547857108841107,44.09062623520728,123.16455258708956,177.03979700931018,8.75327785317999,1307.4650576,18.6267217092,12.6213084723,6.61044722324,0.5198886954413411,0.14413046836853027,1159.3796296296296,1.1684953703703704,691.5241877256317
14141500,0.4557656470588236,57.756777,0.0,0.010767944084351385,0.2031123988171689,1.5110873361015058,16.36410884435019,25.793068938737715,125.84257206009735,180.7661617730517,5.737200334538069,2676.58638163,13.1698658334,8.465992486980001,3.75653352189,0.4962728305557222,0.14057020843029022,825.5714285714287,2.7983076923076924,779.9519692603267
11497500,0.2660072727272727,1328.6648699999996,0.00880257087885,0.15400515874666354,0.1827413714449442,1.9187124459551803,22.34022152109745,40.36853214709888,117.41224344081934,177.39940271035562,9.575532250749154,566.499598744,14.160838953299999,6.8253194947,-0.515151107216,7.624807318976573,0.07017866522073746,1017.6188001889467,0.4679824279641001,1646.3078979843685
06406000,0.30085791999999983,461.01822000000004,0.00912856858567,0.458309370841,0.0570991965034,1.2259646235500001,19.949998706,27.8315451494,119.466452065,181.232220009,4.42229696922,502.25926579699996,14.1574889958,7.36404576501,0.565484891746,5.83179473595,0.08315506577489999,1031.25354108,0.47339645892399995,1393.34978486
02027500,0.3731538580645162,123.283524,0.0,0.336647056751,0.17472786839,1.44880770318,25.7240846867,24.959874590500004,111.753126361,174.33010138400002,7.19790552013,1319.40853145,17.500941877,11.489899263599998,5.47390343672,3.4567219738,0.179678067565,1085.55248619,1.10210552486,654.918531782
05412500,0.6524686451612908,4001.53455,0.003976785415719999,0.8699641127429999,0.186024079784,1.339058835819029,23.565064970856014,21.856646674372183,142.46113447174284,152.969215083967,5.501731737439403,910.849267117,13.4233023848,7.779768725269999,2.13127882993,1.06703313341,0.022769676521420482,956.3479672283196,0.8918978512907714,337.4366420919718
02018000,0.43832979775280895,852.1067099999998,0.00469596998899,0.308021233298,0.344449398693,1.531569133449728,20.846518271667033,35.43976011106909,98.80618195803636,169.09465829774373,13.969211411629713,1101.92027091,17.6288661653,11.735395408499999,5.83690183168,0.13810598357842774,0.13716785609722135,1144.6317460317462,0.8884342063492064,642.9276595744682
02177000,0.4580708571428571,536.12793,0.0246781541576,0.207014024975,0.0838867409403,1.5146896698476968,20.31628606153978,43.82693530192152,118.71485606196774,177.98703350879444,6.760592664869264,1851.68593141,19.0406533149,13.128712320899998,7.212096932510001,0.1042237909585128,0.12389825284481047,1200.9273447820344,1.5440297225891677,773.1254405971388
13240000,0.419942682352941,126.65051099999998,0.015857837656972767,0.06411006607960952,0.2454793269299385,0.38521147043508014,6.211153610116033,70.42114683089044,110.89726840024548,182.88,27.836656985456774,1258.18299017,9.23985597164,2.6627388567900003,-3.91928301265,1.2592031557597891,0.3045357167720795,822.4368932038835,0.8738533980582525,2102.751847023033
06340500,0.3367499574468085,5801.5776,0.006373197130187227,0.2969200198554373,0.289940852252169,1.29127381920795,26.584034505477394,26.750022765023214,110.4502579113779,178.62359585874592,5.460673269305702,414.838399418909,12.675600318589199,5.90634643310587,-0.867888826431729,3.584123895112901,0.023147433996200558,926.0532170775708,0.4603991781920225,674.6546497995612
01362497,0.2757351428571429,42.734835,0.0,0.11389200182600001,0.344498402025,1.9238381955500001,14.4571651517,27.287134229899998,87.8821886025,159.47087950899999,5.57793944299,1341.84298143,14.0501045358,8.47713217424,2.89851087704,0.222801172485,0.132652878761,909.3970588239999,1.30399558824,384.29525032099997
02464360,0.2772474576271187,148.147428,0.0,0.319577873941,0.407420354142,1.0397622660999999,24.4265782114,40.2368246525,151.519711672,161.379433288,5.91649696846,1414.91268183,23.4779255063,16.7315217899,9.9799898351,25.6664077075,0.028153643012,1393.38647343,1.05702028986,118.939191694
03157000,0.3517802307692308,230.50911000000002,0.0258744931834,0.592088614964,0.166114246237,1.5132915953798702,24.227950546081185,22.511747188089448,136.09497845948442,114.63857296995195,4.8216019157474745,990.19114979,16.6492382379,10.783100922000001,4.91208963552,0.08549429198149999,0.03293697908520698,1078.9965870307167,0.9302071672354948,304.5186026696961
05592575,0.3110204081632652,114.477558,0.00858763466485,0.6063608609960001,0.276693588901,1.63320902642,28.760430343499998,11.4542562894,152.4,56.929630018900006,1.4474008579,1024.88269664,17.94307749,12.3483419366,6.7485471165,0.187474995852,0.00638766074553,1143.55232558,0.878748837209,181.04021062700002
05280000,0.5711315604395605,6837.5736,0.00352491418156,1.53969612949,6.35909499238,1.7602937890126746,23.21811910240941,35.82770134258463,152.4,108.22978747255159,7.643442029639273,742.511625868,12.3011598123,6.78841223658,1.27070889846,69.8697112614,0.006750083528459072,922.5376898297284,0.7642003129314312,334.00565439595835
05466500,0.4443523255813953,1152.5455499999996,0.0111860403723,1.18079334496,0.207466630321,1.3447862524315384,27.220842373374893,7.888037740495565,151.4497609525963,117.07995180795669,3.4959600771940043,930.816768779,15.5513081606,10.0730580924,4.58988478922,4.22804246833,0.012439445592463015,1020.9891984081863,0.897419840818647,225.69423207200242
05454000,0.33217852631578954,65.526747,0.0,0.819065302414,0.121149870291,1.4638210899194877,27.04897812718103,7.434363238915446,150.930022781443,167.7626467296119,4.178551337257535,930.7708031880001,15.2766344581,9.672302232589999,4.06243232726,0.0382379986576,0.014467710629105568,1031.2924528301887,0.88785,242.2106135986733
05426000,0.5073972881355933,1973.57238,0.00507112840772,1.6925948391,3.16372995085,1.6491235319000028,19.861800416927558,29.488426527715696,152.02993157741014,131.08109976774114,6.854835673807376,876.771491858,13.572308387,8.10931131597,2.6412454005200003,9.09912157337,0.009429587982594969,958.7265011002827,0.8432191134863252,273.6220164666093
